ric,ticker,isin,exchange_name,tracking_status,price_ingest_enabled,pit_fundamentals_enabled,pit_classification_enabled,allow_cuse_native_core,allow_cuse_fundamental_projection,allow_cuse_returns_projection,allow_cpar_core_target,allow_cpar_extended_target
TEVA.K,TEVA,US8816242098,New York Consolidated,active,1,1,1,1,0,0,1,1
TEX.II,TEX,,,active,1,1,1,1,0,0,1,1
TEX.N,TEX,US8807791038,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TE^G16,TE,US8723751009,New York Consolidated,active,1,1,1,1,0,0,1,1
TFIN.N,TFIN,US89679E3009,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TFM.OQ,TFM,,,active,1,1,1,1,0,0,1,1
TFSM.OQ,TFSM,,,active,1,1,1,1,0,0,1,1
TFX.N,TFX,US8793691069,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TG.N,TG,US8946501009,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TGE.OQ,TGE,,,active,1,1,1,1,0,0,1,1
TGIC.OQ,TGIC,,,active,1,1,1,1,0,0,1,1
TGLS.N,TGLS,KYG872641009,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TGNA.N,TGNA,US87901J1051,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TGT.N,TGT,US87612E1064,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TGTX.OQ,TGTX,US88322Q1085,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TH.OQ,TH,US87615L1070,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
THC.N,THC,US88033G4073,New York Stock Exchange,active,1,1,1,1,0,0,1,1
THFF.OQ,THFF,US3202181000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
THG.N,THG,US4108671052,New York Stock Exchange,active,1,1,1,1,0,0,1,1
THO.N,THO,US8851601018,New York Stock Exchange,active,1,1,1,1,0,0,1,1
THOR.OQ,THOR,,,active,1,1,1,1,0,0,1,1
THQIDE.INS,THQIDE,,,active,1,1,1,1,0,0,1,1
THR.N,THR,US88362T1034,New York Stock Exchange,active,1,1,1,1,0,0,1,1
THRD.OQ^H25,THRD,US88427A1079,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
THRM.OQ,THRM,US37253A1034,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
THRY.OQ,THRY,US8860292064,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TIBX.OQ,TIBX,,,active,1,1,1,1,0,0,1,1
TIBXDE.INS,TIBXDE,,,active,1,1,1,1,0,0,1,1
TIC.N,TIC,US00510N1028,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TIE.B,TIE,,,active,1,1,1,1,0,0,1,1
TIE^A13,TIE,US8883392073,New York Consolidated,active,1,1,1,1,0,0,1,1
TIF.W,TIF,,,active,1,1,1,1,0,0,1,1
TIF^A21,TIF^A21,US8865471085,New York Consolidated,active,1,1,1,1,0,0,1,1
TIGO.O,TIGO,LU0038705702,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
TIL.O,TIL,US45783C2008,Consolidated Issue listed on NASDAQ Capital Market,active,1,1,1,1,0,0,1,1
TILE.OQ,TILE,US4586653044,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TIME.N,TIME,US88636J3297,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TIN^B12,TIN,US8798681073,New York Consolidated,active,1,1,1,1,0,0,1,1
TIPT.OQ,TIPT,US88822Q1031,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TIS.A,TIS,,,active,1,1,1,1,0,0,1,1
TISI.N,TISI,US8781553081,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TITN.OQ,TITN,US88830R1014,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TIVO.O,TIVO,,,active,1,1,1,1,0,0,1,1
TIVO.OQ,TIVO,,,active,1,1,1,1,0,0,1,1
TJX.II,TJX,,,active,1,1,1,1,0,0,1,1
TJX.N,TJX,US8725401090,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TK.N,TK,BMG8726T1053,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TKNO.OQ,TKNO,US02080L1026,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TKR.N,TKR,US8873891043,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TLAB.O^L13,TLAB,US8796641004,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
TLMR.OQ,TLMR,,,active,1,1,1,1,0,0,1,1
TLN.N,TLN,US87422Q1094,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TLRA.N,TLRA,,,active,1,1,1,1,0,0,1,1
TLRD.N,TLRD,,,active,1,1,1,1,0,0,1,1
TLRD.N^H20,TLRD,US87403A1079,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TLS.OQ,TLS,US87969B1017,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TLSI.OQ,TLSI,US89680M1018,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TLYS.N,TLYS,US8868851028,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TMCI.OQ,TMCI,US89455T1097,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TMDX.OQ,TMDX,US89377M1099,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TMH.N,TMH,US74016W7838,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TMHC.N,TMHC,US87724P1066,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TMK.II,TMK,,,active,1,1,1,1,0,0,1,1
TMO.II,TMO,,,active,1,1,1,1,0,0,1,1
TMO.N,TMO,US8835561023,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TMP.A,TMP,US8901101092,American Stock Exchange,active,1,1,1,1,0,0,1,1
TMR.B,TMR,,,active,1,1,1,1,0,0,1,1
TMRK.PH,TMRK,,,active,1,1,1,1,0,0,1,1
TMS.N,TMS,,,active,1,1,1,1,0,0,1,1
TMUS.OQ,TMUS,US8725901040,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TNB^E12,TNB,US8843151023,New York Consolidated,active,1,1,1,1,0,0,1,1
TNC.N,TNC,US8803451033,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TNDM.OQ,TNDM,US8753722037,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TNET.N,TNET,US8962881079,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TNGO.OQ,TNGO,,,active,1,1,1,1,0,0,1,1
TNK.N,TNK,BMG8726X1065,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TNL.N,TNL,US8941641024,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TNOX.O,TNOX,,,active,1,1,1,1,0,0,1,1
TNS.C,TNS,,,active,1,1,1,1,0,0,1,1
TNXP.OQ,TNXP,US8902608392,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TNYA.OQ,TNYA,US87990A1060,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TOI.OQ,TOI,US68236X1000,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TOL.N,TOL,US8894781033,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TONE.OQ,TONE,,,active,1,1,1,1,0,0,1,1
TOPP.II,TOPP,,,active,1,1,1,1,0,0,1,1
TOWN.OQ,TOWN,US89214P1093,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TOWR.N,TOWR,,,active,1,1,1,1,0,0,1,1
TPB.N,TPB,US90041L1052,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TPC.N,TPC,US9011091082,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TPH.N,TPH,US87265H1095,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TPHS.PK,TPHS,US89656D1019,USA Pink Sheets,active,1,1,1,1,0,0,1,1
TPICQ.PK,TPICQ,US87266J1043,USA Pink Sheets,active,1,1,1,1,0,0,1,1
TPL.N,TPL,US88262P1021,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TPLM.A,TPLM,,,active,1,1,1,1,0,0,1,1
TPR.N,TPR,US8760301072,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TR.N,TR,US8905161076,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRA.II,TRA,,,active,1,1,1,1,0,0,1,1
TRA.N,TRA,,,active,1,1,1,1,0,0,1,1
TRAK.N,TRAK,US7002153044,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRAK.O,TRAK,,,active,1,1,1,1,0,0,1,1
TRAK.OQ,TRAK,,,active,1,1,1,1,0,0,1,1
TRBN.OQ,TRBN,,,active,1,1,1,1,0,0,1,1
TRC.N,TRC,US8790801091,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRCA.O,TRCA,,,active,1,1,1,1,0,0,1,1
TRDA.OQ,TRDA,US29384C1080,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TREE.OQ,TREE,US52603B1070,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TREX.N,TREX,US89531P1057,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRGP.N,TRGP,US87612G1013,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRI.TO,TRI,CA8849038085,The Toronto Stock Exchange,active,1,1,1,1,0,0,1,1
TRIP.OQ,TRIP,US8969452015,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TRLG.O,TRLG,,,active,1,1,1,1,0,0,1,1
TRLG.OQ,TRLG,,,active,1,1,1,1,0,0,1,1
TRMA.O,TRMA,,,active,1,1,1,1,0,0,1,1
TRMB.OQ,TRMB,US8962391004,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TRMK.OQ,TRMK,US8984021027,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TRMP.O,TRMP,,,active,1,1,1,1,0,0,1,1
TRN.N,TRN,US8965221091,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRNO.N,TRNO,US88146M1018,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRNS.OQ,TRNS,US8935291075,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TROW.II,TROW,,,active,1,1,1,1,0,0,1,1
TROW.OQ,TROW,US74144T1088,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TROX.N,TROX,GB00BJT16S69,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRR.N,TRR,,,active,1,1,1,1,0,0,1,1
TRS.OQ,TRS,US8962152091,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TRST.OQ,TRST,US8983492047,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TRTX.N,TRTX,US87266M1071,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRU.N,TRU,US89400J1079,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRUP.OQ,TRUP,US8982021060,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TRV.N,TRV,US89417E1091,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TRVI.OQ,TRVI,US89532M1018,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TRXB.PH,TRXB,,,active,1,1,1,1,0,0,1,1
TRYB.C,TRYB,,,active,1,1,1,1,0,0,1,1
TSAT.OQ,TSAT,CA8795123097,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TSBK.OQ,TSBK,US8870981011,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TSCO.OQ,TSCO,US8923561067,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TSE.N,TSE,IE0000QBK8U7,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TSFG.O,TSFG,,,active,1,1,1,1,0,0,1,1
TSHA.OQ,TSHA,US8776191061,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TSLA.OQ,TSLA,US88160R1014,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TSM.N,TSM,US8740391003,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TSN.II,TSN,,,active,1,1,1,1,0,0,1,1
TSN.N,TSN,US9024941034,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TSO.II,TSO,,,active,1,1,1,1,0,0,1,1
TSQ.N,TSQ,US8922311019,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TSRX.OQ,TSRX,,,active,1,1,1,1,0,0,1,1
TSSI.OQ,TSSI,US87288V1017,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TSS^I19,TSS^I19,US8919061098,New York Consolidated,active,1,1,1,1,0,0,1,1
TSVT.MX,TSVT*,US9013841070,Bolsa Mexicana de Valores S.A. de C.V.,active,1,1,1,1,0,0,1,1
TSYS.OQ,TSYS,,,active,1,1,1,1,0,0,1,1
TT.N,TT,IE00BK9ZQ967,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TTAM.N,TTAM,BE6360403164,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TTC.N,TTC,US8910921084,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TTD.OQ,TTD,US88339J1051,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TTEC.OQ,TTEC,US89854H1023,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TTEK.OQ,TTEK,US88162G1031,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TTGT.OQ,TTGT,US87874R3084,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TTI.N,TTI,US88162F1057,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TTI.N^C97,TTI,US9021281079,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TTMI.OQ,TTMI,US87305R1095,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TTPY.OQ,TTPY,,,active,1,1,1,1,0,0,1,1
TTSH.PK,TTSH,US88677Q2084,USA Pink Sheets,active,1,1,1,1,0,0,1,1
TTWO.OQ,TTWO,US8740541094,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TUBE.OQ,TUBE,,,active,1,1,1,1,0,0,1,1
TUC.N,TUC,,,active,1,1,1,1,0,0,1,1
TUES.OQ,TUES,,,active,1,1,1,1,0,0,1,1
TUMI.N,TUMI,,,active,1,1,1,1,0,0,1,1
TUSK.OQ,TUSK,US56155L1089,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TVGN.OQ,TVGN,US88165K2006,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TVIA.OQ,TVIA,,,active,1,1,1,1,0,0,1,1
TVRD.OQ,TVRD,US1407553072,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
TVTX.OQ,TVTX,US89422G1076,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
TW.OQ,TW,US8926721064,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TW.O^A16,TW,US8918941076,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
TWB.B,TWB,,,active,1,1,1,1,0,0,1,1
TWC.N,TWC,,,active,1,1,1,1,0,0,1,1
TWER.OQ,TWER,,,active,1,1,1,1,0,0,1,1
TWGP.OQ,TWGP,,,active,1,1,1,1,0,0,1,1
TWI.N,TWI,US88830M1027,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TWIN.OQ,TWIN,US9014761012,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TWLL.O,TWLL,,,active,1,1,1,1,0,0,1,1
TWLO.N,TWLO,US90138F1021,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TWO.N,TWO,US90187B8046,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TWPG.OQ,TWPG,,,active,1,1,1,1,0,0,1,1
TWRDE.TPRM,TWRDE,US90184L1026,TPICAP,active,1,1,1,1,0,0,1,1
TWST.OQ,TWST,US90184D1000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TWTC.OQ,TWTC,,,active,1,1,1,1,0,0,1,1
TWX^F18,TWX^F18,US8873173038,New York Consolidated,active,1,1,1,1,0,0,1,1
TXCO.O,TXCO,,,active,1,1,1,1,0,0,1,1
TXG.OQ,TXG,US88025U1097,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TXMD.OQ,TXMD,US88338N2062,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TXN.OQ,TXN,US8825081040,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TXNM.N,TXNM,US69349H1077,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TXNS.INS,TXNS,,,active,1,1,1,1,0,0,1,1
TXRH.OQ,TXRH,US8826811098,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TXT.II,TXT,US88319QJ204,,active,1,1,1,1,0,0,1,1
TXT.N,TXT,US8832031012,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TXTR.N,TXTR,,,active,1,1,1,1,0,0,1,1
TYC.N,TYC,,,active,1,1,1,1,0,0,1,1
TYL.N,TYL,US9022521051,New York Stock Exchange,active,1,1,1,1,0,0,1,1
TYPE.OQ,TYPE,,,active,1,1,1,1,0,0,1,1
TYRA.OQ,TYRA,US90240B1061,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
TZIX.OQ,TZIX,,,active,1,1,1,1,0,0,1,1
TZOO.OQ,TZOO,US89421Q2057,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
U.N,U,US91332U1016,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UAA,UAA,US9043111072,New York Consolidated,active,1,1,1,1,0,0,1,1
UAL.OQ,UAL,US9100471096,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UAM.N,UAM,,,active,1,1,1,1,0,0,1,1
UAMY.A,UAMY,US9115491030,,active,1,1,1,1,0,0,1,1
UAPH.OQ,UAPH,,,active,1,1,1,1,0,0,1,1
UAUA.OQ,UAUA,,,active,1,1,1,1,0,0,1,1
UAVS.A,UAVS,US00848K3095,American Stock Exchange,active,1,1,1,1,0,0,1,1
UBER.N,UBER,US90353T1007,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UBFO.OQ,UBFO,US9114601035,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UBH.B,UBH,,,active,1,1,1,1,0,0,1,1
UBNK.OQ,UBNK,,,active,1,1,1,1,0,0,1,1
UBSI.OQ,UBSI,US9099071071,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UCB.N,UCB,US90984P3038,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UCBH.OQ,UCBH,,,active,1,1,1,1,0,0,1,1
UCFC.OQ,UCFC,,,active,1,1,1,1,0,0,1,1
UCP.N,UCP,,,active,1,1,1,1,0,0,1,1
UCTT.OQ,UCTT,US90385V1070,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UDF.OQ,UDF,,,active,1,1,1,1,0,0,1,1
UDMY.OQ,UDMY,US9026851066,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UDR.N,UDR,US9026531049,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UE.N,UE,US91704F1049,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UEC.A,UEC,US9168961038,American Stock Exchange,active,1,1,1,1,0,0,1,1
UEIC.OQ,UEIC,US9134831034,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UFABQ.PK,UFABQ,US90915J1034,USA Pink Sheets,active,1,1,1,1,0,0,1,1
UFCS.OQ,UFCS,US9103401082,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UFI.N,UFI,US9046772003,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UFPI.OQ,UFPI,US90278Q1085,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UFPT.OQ,UFPT,US9026731029,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
UFS^K21,UFS^K21,US2575592033,New York Consolidated,active,1,1,1,1,0,0,1,1
UGI.N,UGI,US9026811052,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UHAL.K,UHAL,US0235861004,New York Consolidated,active,1,1,1,1,0,0,1,1
UHCO.OQ,UHCO,,,active,1,1,1,1,0,0,1,1
UHS.N,UHS,US9139031002,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UHT.N,UHT,US91359E1055,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UIC.B,UIC,,,active,1,1,1,1,0,0,1,1
UIL.B,UIL,,,active,1,1,1,1,0,0,1,1
UIL.N,UIL,,,active,1,1,1,1,0,0,1,1
UIS.N,UIS,US9092143067,New York Stock Exchange,active,1,1,1,1,0,0,1,1
ULH.OQ,ULH,US91388P1057,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
ULS.N,ULS,US9037311076,New York Stock Exchange,active,1,1,1,1,0,0,1,1
ULTA.OQ,ULTA,US90384S3031,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
ULTI.O^E19,ULTI,US90385D1072,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
ULTR.OQ,ULTR,,,active,1,1,1,1,0,0,1,1
UMBF.OQ,UMBF,US9027881088,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UMH.N,UMH,US9030021037,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UMPQ.O^C23,UMPQ,US9042141039,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
UNB.OQ,UNB,US9054001071,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
UNCA.O,UNCA,,,active,1,1,1,1,0,0,1,1
UNF.N,UNF,US9047081040,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNFI.N,UNFI,US9111631035,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNH.N,UNH,US91324P1021,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNIS.OQ,UNIS,,,active,1,1,1,1,0,0,1,1
UNIT.OQ,UNIT,US9129321009,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UNM.II,UNM,,,active,1,1,1,1,0,0,1,1
UNM.N,UNM,US91529Y1064,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNP.II,UNP,,,active,1,1,1,1,0,0,1,1
UNP.N,UNP,US9078181081,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNS.B,UNS,,,active,1,1,1,1,0,0,1,1
UNS.N,UNS,,,active,1,1,1,1,0,0,1,1
UNT.N^E20,UNT,US9092181091,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UNTD.OQ,UNTD,,,active,1,1,1,1,0,0,1,1
UNTY.OQ,UNTY,US9132901029,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
UPB.OQ,UPB,US91678A1079,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UPBD.OQ,UPBD,US76009N1000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UPL.N,UPL,,,active,1,1,1,1,0,0,1,1
UPLD.OQ,UPLD,US91544A1097,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
UPS.N,UPS,US9113121068,New York Stock Exchange,active,1,1,1,1,0,0,1,1
UPST.OQ,UPST,US91680M1071,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
UPWK.OQ,UPWK,US91688F1049,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
URBN.OQ,URBN,US9170471026,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
URE.TO,URE,CA91688R1082,The Toronto Stock Exchange,active,1,1,1,1,0,0,1,1
URGN.OQ,URGN,IL0011407140,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
URI.N,URI,US9113631090,New York Stock Exchange,active,1,1,1,1,0,0,1,1
URS.N,URS,,,active,1,1,1,1,0,0,1,1
URZ.A,URZ,,,active,1,1,1,1,0,0,1,1
US01671P1003.TRE,US01671P1003,US01671P1003,London Stock Exchange,active,1,1,1,1,0,0,1,1
US02156B1035.TPRM,US02156B1035,US02156B1035,TPICAP,active,1,1,1,1,0,0,1,1
US03828A1016.TRE,US03828A1016,US03828A1016,London Stock Exchange,active,1,1,1,1,0,0,1,1
US05370A1088.TRE,US05370A1088,US05370A1088,London Stock Exchange,active,1,1,1,1,0,0,1,1
US0736851090.TRU,US0736851090,US0736851090,TradEcho APA (EU),active,1,1,1,1,0,0,1,1
US08579W1036.TPRM,US08579W1036,US08579W1036,TPICAP,active,1,1,1,1,0,0,1,1
US08579X1019.TRE,US08579X1019,US08579X1019,London Stock Exchange,active,1,1,1,1,0,0,1,1
US08915P1012.TRE,US08915P1012,US08915P1012,London Stock Exchange,active,1,1,1,1,0,0,1,1
US09627Y1091.TRE,US09627Y1091,US09627Y1091,,active,1,1,1,1,0,0,1,1
US11373M1071.TRE,US11373M1071,US11373M1071,London Stock Exchange,active,1,1,1,1,0,0,1,1
US16934W1062.TRE,US16934W1062,US16934W1062,London Stock Exchange,active,1,1,1,1,0,0,1,1
US1785871013.TBEA,US1785871013,US1785871013,Tradeweb APA,active,1,1,1,1,0,0,1,1
US17888H1032.TRE,US17888H1032,US17888H1032,,active,1,1,1,1,0,0,1,1
US2003401070.TRE,US2003401070,US2003401070,,active,1,1,1,1,0,0,1,1
US21870Q1058.TPRM,US21870Q1058,US21870Q1058,TPICAP,active,1,1,1,1,0,0,1,1
US22766M1099.TPRM,US22766M1099,US22766M1099,TPICAP,active,1,1,1,1,0,0,1,1
US2321091082.TRU,US2321091082,US2321091082,TradEcho APA (EU),active,1,1,1,1,0,0,1,1
US2825591033.TRE,US2825591033,US2825591033,London Stock Exchange,active,1,1,1,1,0,0,1,1
US29788T1034.TBEA,US29788T1034,US29788T1034,Tradeweb APA,active,1,1,1,1,0,0,1,1
US30034T1034.TRE,US30034T1034,US30034T1034,London Stock Exchange,active,1,1,1,1,0,0,1,1
US3116421021.TRE,US3116421021,US3116421021,London Stock Exchange,active,1,1,1,1,0,0,1,1
US3189161033.TRU,US3189161033,US3189161033,,active,1,1,1,1,0,0,1,1
US36251C1036.TRU,US36251C1036,US36251C1036,TradEcho APA (EU),active,1,1,1,1,0,0,1,1
US4016171054.TRE,US4016171054,US4016171054,London Stock Exchange,active,1,1,1,1,0,0,1,1
US4023071024.TRE,US4023071024,US4023071024,London Stock Exchange,active,1,1,1,1,0,0,1,1
US4040301081.TRU,US4040301081,US4040301081,TradEcho APA (EU),active,1,1,1,1,0,0,1,1
US41165Y1001.TRE,US41165Y1001,,,active,1,1,1,1,0,0,1,1
US4208772016.TPRM,US4208772016,US4208772016,TPICAP,active,1,1,1,1,0,0,1,1
US4219461047.TPRM,US4219461047,US4219461047,TPICAP,active,1,1,1,1,0,0,1,1
